class,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
4,69,12,77,44,71,75,12,47,63,96
4,28,44,52,85,92,99,9,90,17,3
4,89,79,66,26,94,1,56,90,33,21
4,71,64,74,55,85,13,33,50,50,11
0,89,49,5,78,32,1,7,48,64,87
2,30,1,38,81,86,89,26,23,60,36
4,84,88,79,78,58,16,43,60,12,3
4,43,42,6,48,25,54,92,2,69,89
3,29,81,79,81,69,42,38,11,17,76
2,41,1,89,85,97,0,29,43,17,22
3,43,4,79,58,35,74,52,16,64,95
3,42,55,24,47,30,27,55,2,11,11
4,74,28,75,41,63,14,81,26,64,75
4,69,28,79,81,1,34,14,41,77,91
3,36,77,16,58,70,64,93,15,32,87
4,54,38,11,69,58,83,13,41,37,31
4,54,1,9,68,32,54,27,90,16,22
4,20,67,89,52,70,94,4,41,47,21
2,89,49,40,59,42,90,71,85,63,70
3,2,1,85,52,97,77,53,81,18,77
3,53,1,75,66,64,1,56,2,61,31
4,20,11,49,55,12,12,27,56,77,22
2,3,39,63,48,80,27,7,49,72,55
4,15,49,78,55,1,96,77,2,58,13
4,23,58,11,58,50,84,82,55,12,38
4,82,91,5,43,97,93,56,30,85,3
4,30,1,40,3,33,44,47,18,77,55
2,95,8,59,70,85,19,56,71,32,3
0,36,28,71,43,58,89,22,1,23,36
4,69,2,30,24,73,20,90,60,8,56
4,66,0,31,58,80,96,28,7,11,94
2,69,31,19,94,2,74,20,92,42,9
4,30,1,48,44,73,38,19,55,12,31
3,69,92,38,59,68,2,69,32,22,97
0,12,49,71,95,58,40,28,83,25,45
4,73,78,59,21,52,2,58,93,72,22
1,73,77,38,47,7,54,60,28,38,44
3,47,78,45,33,34,92,38,18,23,57
0,88,3,11,79,50,36,43,65,23,31
4,69,77,60,26,37,94,22,58,60,96
4,52,7,31,72,84,96,15,76,90,21
3,16,32,49,46,46,51,27,4,52,44
0,82,94,5,48,69,56,11,40,52,38
4,42,54,32,8,3,24,34,23,33,45
4,85,39,63,58,25,20,4,84,61,3
3,97,54,47,84,9,77,1,59,87,0
1,47,31,54,4,30,51,90,2,25,77
3,3,57,63,78,34,14,91,90,17,49
4,63,77,66,48,57,27,19,0,66,60
4,11,1,42,71,91,34,53,41,58,99
3,36,54,65,47,80,49,20,83,22,94
2,7,25,16,31,97,77,9,22,17,63
4,41,2,34,58,97,45,61,83,63,97
4,16,77,87,39,64,47,59,88,77,91
4,12,26,68,55,37,18,56,55,64,56
4,40,53,68,81,85,93,43,26,11,22
3,52,0,9,26,86,60,33,90,19,31
3,49,58,64,13,51,43,19,26,17,69
1,15,23,38,58,39,93,43,9,33,42
3,6,50,9,38,75,56,78,27,36,44
0,36,1,54,97,42,8,6,43,83,83
4,48,1,93,5,29,51,76,93,2,58
3,81,1,8,83,2,52,11,81,17,11
4,35,77,78,11,8,81,53,9,60,94
4,66,77,14,81,2,52,78,66,82,32
4,69,86,24,82,69,20,56,18,15,83
4,47,49,18,60,69,6,37,96,29,9
4,35,65,63,93,49,51,85,57,37,83
1,69,11,6,54,33,7,53,60,33,87
4,43,91,30,60,12,14,14,55,77,24
2,47,16,13,78,46,77,15,4,60,75
3,2,49,61,69,63,79,26,69,84,31
3,10,50,15,54,1,99,78,29,95,24
3,11,77,63,3,67,99,12,0,77,7
4,47,68,54,95,1,49,91,1,90,16
3,33,74,5,44,49,81,61,31,16,54
3,26,59,77,24,50,93,72,80,53,81
4,59,77,30,32,73,63,86,29,23,77
0,47,64,23,79,86,18,53,28,85,36
3,80,87,45,0,32,73,39,21,29,83
2,69,68,31,58,29,96,86,48,39,47
4,2,51,50,81,29,14,92,90,18,10
4,80,1,24,39,97,86,66,1,23,3
4,74,69,27,90,10,32,55,73,64,22
3,89,33,16,15,1,45,73,1,98,89
4,68,72,11,74,33,75,57,2,55,35
4,61,85,78,96,71,77,27,49,17,31
4,82,51,79,58,33,96,37,53,92,38
4,72,78,2,3,34,51,52,99,63,59
4,73,28,59,60,70,16,3,30,41,3
2,47,47,55,42,13,0,27,96,36,58
4,62,74,36,47,97,2,38,88,11,96
4,3,7,38,32,1,70,27,69,91,14
4,41,95,55,38,13,56,10,87,11,91
2,96,12,2,59,83,51,92,93,62,94
3,2,10,45,23,31,44,19,23,37,88
2,48,11,65,34,20,56,79,44,67,87
1,9,23,5,59,37,96,59,39,23,11
4,84,49,5,57,69,0,53,55,11,3
1,63,95,14,5,63,54,15,2,12,22
0,21,0,45,58,70,8,70,2,84,97
3,69,26,39,32,13,79,19,83,60,37
2,2,15,38,34,17,51,90,93,69,44
3,52,21,5,3,19,12,52,58,17,72
4,14,58,5,34,88,81,77,69,6,22
4,69,30,38,95,59,90,72,69,13,91
0,12,13,16,82,20,90,53,95,75,56
2,97,64,76,4,64,24,21,3,15,36
3,28,1,24,41,49,70,27,90,84,94
4,64,22,17,83,92,37,88,68,40,74
3,43,23,36,42,52,24,81,27,22,57
4,29,78,71,96,62,85,52,23,16,58
4,62,78,13,74,97,93,84,18,32,79
4,62,40,39,93,54,70,43,24,78,80
1,69,33,21,5,62,0,52,51,84,87
1,31,57,65,55,8,18,47,71,45,93
3,88,0,82,26,75,37,78,27,41,6
0,66,3,32,1,38,1,43,99,43,82
4,2,6,5,60,3,68,71,41,52,84
0,52,37,94,17,52,38,47,66,87,36
1,14,42,62,52,67,14,53,10,49,51
4,42,24,36,42,51,31,85,5,76,41
1,9,28,47,17,25,13,48,66,64,74
3,82,28,86,58,61,85,71,91,38,90
0,62,52,97,99,37,1,43,63,38,88
1,42,14,14,78,53,13,27,2,23,21
0,2,64,32,99,20,40,49,29,64,77
4,95,99,68,62,58,85,53,18,26,38
4,69,76,71,39,21,84,68,49,73,83
4,36,88,52,73,35,68,17,60,64,44
4,17,82,64,58,97,73,82,80,23,69
3,11,46,86,89,10,48,72,17,40,60
4,72,27,28,81,38,70,55,26,64,48
3,67,84,40,31,68,13,94,32,23,89
3,7,82,14,6,85,93,59,18,53,31
0,68,76,77,73,49,71,7,19,13,21
4,63,7,13,78,57,81,56,78,76,93
2,63,51,19,59,97,87,52,27,13,87
4,26,7,15,47,63,36,82,1,85,34
1,25,21,57,47,97,56,56,17,76,45
4,84,83,64,36,78,13,58,44,14,52
2,43,95,6,41,51,70,14,11,72,70
3,88,57,13,64,41,18,37,71,14,9
1,80,31,61,23,86,1,65,66,85,36
2,2,13,64,52,83,71,47,55,60,54
2,82,44,3,62,89,21,87,52,92,48
4,29,78,59,0,44,93,38,47,35,83
4,53,30,75,67,89,49,52,48,88,61
4,69,38,28,59,88,66,90,37,64,88
0,3,37,7,24,84,83,78,21,41,40
0,89,46,64,96,43,8,60,53,89,76
4,90,1,78,26,88,92,76,43,89,33
4,43,47,15,34,33,32,67,60,64,81
4,36,51,79,97,60,8,20,83,30,3
4,46,68,31,47,49,83,21,17,73,88
0,23,58,32,96,30,82,7,87,52,99
4,82,15,64,45,61,39,78,51,90,72
3,82,66,73,39,50,76,47,69,77,76
4,61,67,15,59,48,43,89,4,42,83
0,51,8,9,89,75,61,64,24,12,24
4,53,51,87,91,24,64,77,99,40,61
3,1,64,24,67,95,34,27,87,5,8
0,49,1,32,73,12,86,31,15,13,36
4,67,17,13,81,21,0,58,29,12,63
4,43,57,13,58,13,0,14,4,2,72
1,74,37,5,34,19,93,92,36,45,65
3,69,78,68,38,46,26,29,60,29,31
4,47,28,62,52,91,0,72,7,87,46
2,4,88,85,22,4,43,86,23,52,81
4,19,1,23,37,32,76,53,76,19,4
4,72,54,11,55,54,2,48,29,19,69
0,1,21,32,47,21,51,83,70,47,44
2,46,7,43,91,49,48,20,63,43,0
3,73,4,12,82,4,93,41,80,14,44
4,12,44,63,0,29,2,53,83,23,29
3,35,44,34,3,62,81,12,26,17,24
4,8,14,93,74,97,62,61,56,18,31
3,43,26,98,78,19,20,70,83,63,44
4,48,51,2,52,37,14,35,83,11,83
3,69,51,37,58,20,16,21,66,1,31
0,89,30,41,7,2,46,15,50,59,89
3,13,35,76,5,59,16,86,40,69,44
0,14,72,38,17,34,96,43,32,13,47
1,88,64,24,1,1,91,15,31,40,56
4,53,64,43,38,12,63,44,1,91,44
4,48,91,97,65,48,90,91,54,77,64
4,21,0,8,26,27,86,17,80,53,97
4,2,34,63,84,70,94,14,49,23,60
3,37,93,37,83,1,33,50,21,40,54
4,15,77,63,13,51,65,35,26,92,81
3,12,49,74,94,71,99,72,62,73,36
2,70,50,88,48,25,77,68,29,87,87
4,65,57,32,52,1,93,72,4,19,94
2,15,1,87,58,48,87,52,18,91,57
1,58,61,80,96,65,42,43,39,40,96
0,84,3,27,94,30,41,94,99,57,61
1,59,84,7,80,7,43,78,52,36,29
